timestamp,status,latency_ms
1786831502.1182165,ERROR:ConnectionError,123.94857406616211
1786831502.1025887,ERROR:ConnectionError,150.5906581878662
1786831502.1213522,ERROR:ConnectionError,135.66160202026367
1786831502.1276186,ERROR:ConnectionError,129.97078895568848
1786831502.130026,ERROR:ConnectionError,131.22963905334473
1786831502.1304293,ERROR:ConnectionError,137.98832893371582
1786831502.1559103,ERROR:ConnectionError,116.33443832397461
1786831502.1384892,ERROR:ConnectionError,134.56058502197266
1786831502.1320004,ERROR:ConnectionError,142.65942573547363
1786831502.1630108,ERROR:ConnectionError,113.311767578125
1786831502.1652524,ERROR:ConnectionError,121.31857872009277
1786831502.1707106,ERROR:ConnectionError,134.59491729736328
1786831502.1692505,ERROR:ConnectionError,143.02635192871094
1786831502.181728,ERROR:ConnectionError,134.03820991516113
1786831502.1892586,ERROR:ConnectionError,129.61626052856445
1786831502.1859076,ERROR:ConnectionError,133.30340385437012
1786831502.1933763,ERROR:ConnectionError,127.31695175170898
1786831502.1948626,ERROR:ConnectionError,185.95647811889648
1786831502.198319,ERROR:ConnectionError,197.31426239013672
1786831502.2166958,ERROR:ConnectionError,215.6691551208496
1786831502.2150254,ERROR:ConnectionError,230.94773292541504
1786831502.2255695,ERROR:ConnectionError,223.388671875
1786831502.219435,ERROR:ConnectionError,232.27334022521973
1786831502.2335927,ERROR:ConnectionError,221.41766548156738
1786831502.226701,ERROR:ConnectionError,230.37099838256836
1786831502.235189,ERROR:ConnectionError,224.32208061218262
1786831502.2284265,ERROR:ConnectionError,235.05544662475586
1786831502.2355742,ERROR:ConnectionError,236.93323135375977
1786831502.2326112,ERROR:ConnectionError,247.30157852172852
1786831502.2421756,ERROR:ConnectionError,238.19327354431152
1786831502.2531984,ERROR:ConnectionError,228.65700721740723
1786831502.2612672,ERROR:ConnectionError,224.09892082214355
1786831502.2576,ERROR:ConnectionError,229.6597957611084
1786831502.2570236,ERROR:ConnectionError,232.00440406799316
1786831502.273058,ERROR:ConnectionError,222.3207950592041
1786831502.2684278,ERROR:ConnectionError,230.1793098449707
1786831502.2722554,ERROR:ConnectionError,230.12328147888184
1786831502.2763307,ERROR:ConnectionError,232.06019401550293
1786831502.274671,ERROR:ConnectionError,234.2205047607422
1786831502.312287,ERROR:ConnectionError,201.78723335266113
1786831502.315776,ERROR:ConnectionError,200.0584602355957
1786831502.2865841,ERROR:ConnectionError,233.75725746154785
1786831502.3207023,ERROR:ConnectionError,200.6065845489502
1786831502.3188834,ERROR:ConnectionError,207.2620391845703
1786831502.3192174,ERROR:ConnectionError,209.74159240722656
1786831502.30532,ERROR:ConnectionError,224.822998046875
1786831502.3808346,ERROR:ConnectionError,150.58469772338867
1786831502.3956451,ERROR:ConnectionError,136.9774341583252
1786831502.432376,ERROR:ConnectionError,112.91193962097168
1786831502.4459822,ERROR:ConnectionError,99.91049766540527
1786831502.4489677,ERROR:ConnectionError,98.65975379943848
1786831502.4517195,ERROR:ConnectionError,100.43168067932129
1786831502.455018,ERROR:ConnectionError,104.25925254821777
1786831502.4570796,ERROR:ConnectionError,104.26068305969238
1786831502.459521,ERROR:ConnectionError,104.5231819152832
1786831502.4634893,ERROR:ConnectionError,103.20329666137695
1786831502.4725194,ERROR:ConnectionError,99.06387329101562
1786831502.480374,ERROR:ConnectionError,100.54469108581543
1786831502.4799252,ERROR:ConnectionError,107.99598693847656
1786831502.4853742,ERROR:ConnectionError,104.00867462158203
1786831502.4872677,ERROR:ConnectionError,103.88398170471191
1786831502.4818647,ERROR:ConnectionError,109.94744300842285
1786831502.4890344,ERROR:ConnectionError,103.51085662841797
1786831502.4986157,ERROR:ConnectionError,104.90751266479492
1786831502.508406,ERROR:ConnectionError,107.45763778686523
1786831502.4953885,ERROR:ConnectionError,120.85843086242676
1786831502.5023909,ERROR:ConnectionError,120.90468406677246
1786831502.5140848,ERROR:ConnectionError,109.66229438781738
1786831502.5158486,ERROR:ConnectionError,111.16337776184082
1786831502.5088992,ERROR:ConnectionError,121.36340141296387
1786831502.5213177,ERROR:ConnectionError,114.16459083557129
1786831502.53015,ERROR:ConnectionError,105.63492774963379
1786831502.5203512,ERROR:ConnectionError,115.84639549255371
1786831502.531431,ERROR:ConnectionError,111.30046844482422
1786831502.5261576,ERROR:ConnectionError,120.63193321228027
1786831502.5289726,ERROR:ConnectionError,124.2213249206543
1786831502.545297,ERROR:ConnectionError,114.26353454589844
1786831502.5521612,ERROR:ConnectionError,118.59869956970215
1786831502.532634,ERROR:ConnectionError,141.27564430236816
1786831502.54764,ERROR:ConnectionError,127.76374816894531
1786831502.545901,ERROR:ConnectionError,131.84189796447754
1786831502.5592887,ERROR:ConnectionError,121.46997451782227
1786831502.561352,ERROR:ConnectionError,130.61785697937012
1786831502.566699,ERROR:ConnectionError,125.62036514282227
